74;50292-95-0;O=C1OC(c2ccccc12)(c4c3ccccc3n(c4C)CCCCCCCC)c6c5ccccc5n(c6C)CCCCCCCC;0;TS;-0,05;non-mutagenic;1,73;mutagenic;0,67;mutagenic;non-mutagenic;;0,846;0,715;1;1;True;1;non-mutagenic;;0,713;0,704;1;1;0,85;mutagenic;1;2;"SM76; SM163; SM170";0;0,715;1;0;1;non-mutagenic;4;0,86;0,74;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
75;77486-75-0;O=C(OCC)OCCN(c3ccc(N=Nc2nc1c(cc(cc1s2)Cl)Cl)cc3)CCOC(=O)OCC;0;TS;;;-0,15;non-mutagenic;0;non-mutagenic;mutagenic;SA29 Aromatic diazo;0,875;0,765;1;1;True;1;mutagenic;SA29 Aromatic diazo;0;0,733;0,504;0;0,85;mutagenic;1;2;"SM105; SM183; SM201";0,875;0,765;1;1;1;mutagenic;4;0,9;0,811;1;1;1;mutagenic;mutagenic;non-mutagenic
76;17606-31-4;O=S(=O)(c1ccccc1)SCC(N(C)C)CSS(=O)(=O)c2ccccc2;1;TS;;;0,24;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,478;0,774;1;0,675;True;0,6;non-mutagenic;;0,372;0,767;0,48;1;0,51;non-mutagenic;0;0;;0,478;0,774;1;0,675;0,6;non-mutagenic;4;0,446;0,777;1;0,504;0,6;non-mutagenic;non-mutagenic;non-mutagenic
77;60081-75-6;O=S(O)c1ccc(C=C)cc1;0;TS;;;0,09;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,507;0,869;1;0,674;True;0,6;non-mutagenic;;0,556;0,858;1;1;0,6;non-mutagenic;0;0;;0,507;0,869;1;0,674;0,6;non-mutagenic;4;0,516;0,855;1;0,751;0,6;non-mutagenic;non-mutagenic;non-mutagenic
78;103-29-7;c1ccc(cc1)CCc2ccccc2;0;TS;-0,13;non-mutagenic;-0,21;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,762;0,877;0,652;0,673;True;1;non-mutagenic;;0,779;0,855;1;0,503;1;non-mutagenic;0;0;;0,762;0,877;0,652;0,673;1;non-mutagenic;4;0,735;0,874;0,507;0,753;1;non-mutagenic;non-mutagenic;non-mutagenic
79;62105-93-5;O=C(OC)NN=CCN1C(=O)c2ccccc2(C1(=O));0;TS;0,66;mutagenic;-0,12;non-mutagenic;0,33;non-mutagenic;mutagenic;SA13 Hydrazine;0,634;0,842;0,678;0,337;True;1;mutagenic;SA13 Hydrazine;0;0,796;0,5;0;1;mutagenic;1;0;SM98;0,631;0,842;0,663;0,337;1;non-mutagenic;4;0,77;0,836;1;0,502;1;non-mutagenic;non-mutagenic;non-mutagenic
81;104267-74-5;O=C(OCCN(CCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Nc1ccc(c(c1)NC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C;0;TS;;;-0,35;non-mutagenic;0;non-mutagenic;non-mutagenic;;0;0,614;0,668;1;False;0,6;non-mutagenic;;0,185;0,594;0,489;0,511;0,34;mutagenic;5;3;"SM91; SM94; SM95; SM98; SM104; SM150; SM153; SM163";0;0,614;0,668;0;0,6;non Predicted;0;-;-;-;-;-;non-mutagenic;non-mutagenic;non-mutagenic
82;35847-38-2;O=C1OC(CCCC1)CC2OC(=O)CCCC2;0;TS;0,11;non-mutagenic;0,06;non-mutagenic;0,67;mutagenic;non-mutagenic;;0,838;0,857;1;0,672;True;1;non-mutagenic;;0,889;0,79;1;1;1;non-mutagenic;0;6;"SM143; SM157; SM163; SM177; SM178; SM188";0,838;0,857;1;0,672;1;non-mutagenic;4;0,816;0,89;0,747;0,747;1;non-mutagenic;non-mutagenic;non-mutagenic
85;4748-78-1;O=Cc1ccc(cc1)CC;0;TS;0,27;non-mutagenic;0,04;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,969;0,938;1;1;True;1;mutagenic;SA11 Simple aldehyde;0;0,899;0,497;0;0,85;non-mutagenic;0;0;;0,969;0,938;1;1;1;non-mutagenic;4;0,964;0,93;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
86;77365-64-1;O=S(=O)(O)OCCS(=O)(=O)c1cccc(c1)Nc2nc(nc(n2)Cl)Nc6cc(cc5cc(c(N=Nc4ccc3c(cccc3S(=O)(=O)O)c4S(=O)(=O)O)c(O)c56)S(=O)(=O)O)S(=O)(=O)O;0;TS;-0,04;non-mutagenic;-0,27;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,637;0,842;0,669;0,665;True;0,85;non-mutagenic;;0;0,846;1;0;0,51;mutagenic;1;2;"SM74; SM120; SM205";0,452;0,842;0,335;0,335;0,85;mutagenic;4;0,759;0,798;1;1;0,85;non-mutagenic;non-mutagenic;non-mutagenic
87;76541-44-1;FC(F)c1cnccc1;0;TS;0,01;non-mutagenic;-0,1;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,38;0,842;0,673;0,337;True;0,6;non-mutagenic;;0;0,828;1;0;0,6;non-mutagenic;0;0;;0,32;0,842;0,337;0,337;0,6;non-mutagenic;4;0,389;0,839;0,501;0,501;0,6;non-mutagenic;non-mutagenic;non-mutagenic
89;65883-03-6;O=C4NC(=Nc3ccc(N=C1NC(=O)c2c1c(c(c(c2Cl)Cl)Cl)Cl)cc3)c5c4c(c(c(c5Cl)Cl)Cl)Cl;0;TS;0,28;non-mutagenic;-0,05;non-mutagenic;0,67;mutagenic;non-mutagenic;;0,866;0,749;1;1;True;1;non-mutagenic;;0,42;0,696;1;0,495;0,6;mutagenic;1;5;"SM105; SM139; SM159; SM183; SM190; SM193";0;0,749;1;0;1;non-mutagenic;4;0,732;0,755;1;0,504;1;non-mutagenic;non-mutagenic;non-mutagenic
92;1099-87-2;O=C2CCC3C4CC=C1CC(OS(=O)(=O)O)CCC1(C)C4(CCC23(C));0;TS;0,11;non-mutagenic;-0,12;non-mutagenic;1;mutagenic;non-mutagenic;;0,921;0,848;1;1;True;1;non-mutagenic;;0,659;0,839;0,513;1;0,85;mutagenic;1;6;"SM74; SM157; SM162; SM163; SM169; SM177; SM182";0;0,848;1;0;1;non-mutagenic;4;0,551;0,852;0,252;0,502;1;non-mutagenic;non-mutagenic;non-mutagenic
93;32791-63-2;O=C(O)CC(NC(=O)OCc1ccccc1)C(=O)O;0;TS;0,4;non-mutagenic;0,66;mutagenic;0,33;non-mutagenic;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0,68;0,805;1;0,331;True;1;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0;0,782;0,492;0;1;mutagenic;1;1;"SM98; SM137";0,68;0,805;1;0,331;1;mutagenic;4;0,713;0,823;0,755;0,505;1;non-mutagenic;non-mutagenic;non-mutagenic
94;5888-33-5;O=C(OC1CC2CCC1(C)C2(C)(C))C=C;0;TS;0,08;non-mutagenic;0,11;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,959;0,92;1;1;True;1;non-mutagenic;;0,751;0,797;1;0,501;1;non-mutagenic;0;7;"SM123; SM145; SM162; SM163; SM169; SM182; SM188";0,959;0,92;1;1;1;non-mutagenic;4;0,95;0,903;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
95;5917-29-3;O=C(O)C1NC1;0;TS;0,34;non-mutagenic;0,8;mutagenic;1;mutagenic;mutagenic;SA7 Epoxides and aziridines;0,714;0,885;1;0,332;True;1;mutagenic;SA7 Epoxides and aziridines;0,639;0,817;0,507;0,493;1;mutagenic;1;0;SM8;0,714;0,885;1;0,332;1;non-mutagenic;4;0,865;0,867;1;0,745;1;mutagenic;non-mutagenic;non-mutagenic
96;932-62-7;O=C(c1ccn(c1)C)C;0;TS;0,4;non-mutagenic;0,07;non-mutagenic;0;non-mutagenic;mutagenic;;0,64;0,867;0,666;0,334;True;1;non-mutagenic;;0;0,759;1;0;1;non-mutagenic;0;0;;0,76;0,867;0,666;0,666;1;non-mutagenic;4;0,793;0,846;0,743;0,743;1;non-mutagenic;non-mutagenic;non-mutagenic
97;17295-26-0;O=C(O)c1ccc2cc(OC(=O)C)ccc2(c1);0;TS;0,28;non-mutagenic;0,68;mutagenic;0,67;mutagenic;non-mutagenic;;0,949;0,901;1;1;True;1;non-mutagenic;;0,91;0,829;1;1;1;non-mutagenic;0;0;;0,949;0,901;1;1;1;non-mutagenic;4;0,875;0,883;1;0,753;1;non-mutagenic;non-mutagenic;non-mutagenic
98;70900-28-6;O=C(Nc2ccc(N=Nc1ccc(N)cc1(O))cc2)c6ccc(N=Nc4c(N)c5c(O)c(N=Nc3ccc(cc3)S(=O)(=O)O)c(cc5(cc4S(=O)(=O)O))S(=O)(=O)O)cc6;0;TS;0,09;non-mutagenic;0,36;non-mutagenic;0,33;non-mutagenic;mutagenic;SA29 Aromatic diazo;0,953;0,908;1;1;True;1;mutagenic;"SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions); SA29 Aromatic diazo";0,952;0,905;1;1;1;mutagenic;4;2;"SM46; SM70; SM104; SM105; SM168; SM205";0,953;0,908;1;1;1;mutagenic;4;0,938;0,879;1;1;1;non-mutagenic;non-mutagenic;mutagenic
99;77433-13-7;N#CC(CN)Cl;1;TS;0,28;non-mutagenic;0,43;non-mutagenic;0,33;non-mutagenic;mutagenic;SA8 Aliphatic halogens;0,674;0,808;1;0,317;True;1;mutagenic;SA8 Aliphatic halogens;0,717;0,73;1;0,495;1;mutagenic;1;3;"SM106; SM165; SM179; SM192";0,674;0,808;1;0,317;1;mutagenic;4;0,703;0,81;0,514;0,722;1;mutagenic;non-mutagenic;non-mutagenic
100;84229-70-9;O=S(=O)(O)OCCS(=O)(=O)c4ccc(N=Nc2c(N)c3c(O)c(N=Nc1cc(OC)c(cc1(OC))S(=O)(=O)CCOS(=O)(=O)O)c(cc3(cc2S(=O)(=O)O))S(=O)(=O)O)cc4;0;TS;0,03;non-mutagenic;-0,11;non-mutagenic;0,33;non-mutagenic;mutagenic;SA29 Aromatic diazo;0,639;0,845;0,67;0,67;True;0,85;mutagenic;SA29 Aromatic diazo;0,336;0,859;0,504;0,504;0,51;mutagenic;3;2;"SM70; SM74; SM86; SM168; SM205";0,639;0,845;0,67;0,67;0,85;mutagenic;4;0,768;0,817;1;1;0,85;non-mutagenic;non-mutagenic;mutagenic
101;83399-76-2;O=S(=O)(O)c3cc(O)c4c(N=Nc1cc(ccc1S(=O)(=O)O)CN(c2nc(F)nc(F)c2Cl)C)c(N)ccc4(c3);0;TS;0,32;non-mutagenic;0,04;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,38;0,837;0,669;0,66;True;0,51;non-mutagenic;;0,299;0,791;1;0,5;0,4;mutagenic;1;0;SM70;0,272;0,837;0,34;0,34;0,51;non-mutagenic;4;0,454;0,803;1;0,507;0,6;mutagenic;non-mutagenic;non-mutagenic
102;40487-42-1;O=[N+]([O-])c1cc(c(c(c1(NC(CC)CC))[N+](=O)[O-])C)C;1;TS;0,23;non-mutagenic;0,24;non-mutagenic;0;non-mutagenic;mutagenic;SA27 Nitro aromatic;0;0,873;1;0;True;1;mutagenic;SA27 Nitro aromatic;0,931;0,866;1;1;1;mutagenic;4;1;"SM70; SM91; SM95; SM104; SM161";0;0,873;0;0;1;non-mutagenic;4;0,809;0,877;0,746;0,746;1;mutagenic;mutagenic;mutagenic
103;56238-63-2;O=C(O)C3=C(COC(=O)N)CSC2N3(C(=O)C2(NC(=O)C(=NOC)c1occc1));0;TS;0,05;non-mutagenic;0,3;non-mutagenic;0,33;non-mutagenic;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0;0,816;1;0;True;1;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0;0,775;1;0;0,51;mutagenic;2;2;"SM94; SM98; SM176; SM198";0;0,816;0,676;0;1;non-mutagenic;4;0,896;0,803;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
104;2428-06-0;O1CC(C)(C)COP1Cl;1;TS;0,04;non-mutagenic;0,84;mutagenic;0;non-mutagenic;mutagenic;;0;0,796;0,349;0;True;0,51;non-mutagenic;;0;0,753;1;0;0,4;non-mutagenic;0;1;SM186;0,455;0,796;1;1;0,51;non-mutagenic;4;0,464;0,791;0,756;0,756;0,6;non-mutagenic;non-mutagenic;non-mutagenic
105;83270-37-5;O=S(=O)(O)c1ccc(cc1)Nc2nc(nc(n2)Cl)Nc5cc(cc4cc(c(N=Nc3ccccc3S(=O)(=O)O)c(O)c45)S(=O)(=O)O)S(=O)(=O)O;0;TS;0,18;non-mutagenic;0,04;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,715;0,872;1;0,344;True;1;non-mutagenic;;0,675;0,886;1;0,507;0,85;non-mutagenic;0;3;"SM120; SM168; SM205";0,644;0,872;0,656;0,344;1;mutagenic;4;0,911;0,829;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
106;68808-69-5;N#CC(C(=O)Nc1ccc(cc1)Cl)=C4NC(=C(C#N)C(=O)Nc2ccc(c(c2)Cl)Cl)c3ccccc34;0;TS;0,45;non-mutagenic;0,68;mutagenic;0,33;non-mutagenic;non-mutagenic;;0,708;0,755;0,648;0,678;True;1;non-mutagenic;;0,435;0,741;1;0,503;0,6;non-mutagenic;0;4;"SM159; SM165; SM179; SM192";0,715;0,755;0,674;0,678;1;mutagenic;4;0,686;0,773;0,498;0,743;1;non-mutagenic;mutagenic;non-mutagenic
107;60568-05-0;O=C(c1cc(oc1C)C)N(OC)C2CCCCC2;0;TS;0,23;non-mutagenic;1,16;mutagenic;1;mutagenic;non-mutagenic;;0,79;0,763;1;0,667;True;1;non-mutagenic;;0,364;0,741;0,498;0,498;0,6;non-mutagenic;0;0;;0,79;0,763;1;0,667;1;non-mutagenic;4;0,813;0,762;1;0,75;1;non-mutagenic;non-mutagenic;non-mutagenic
109;1897-52-5;N#Cc1c(F)cccc1(F);0;TS;0,22;non-mutagenic;0,15;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,707;0,855;1;0,341;True;1;non-mutagenic;;0;0,756;0;1;0,34;non-mutagenic;0;1;SM192;0,707;0,855;1;0,341;1;mutagenic;4;0,722;0,845;0,76;0,5;1;non-mutagenic;non-mutagenic;non-mutagenic
110;41556-26-7;O=C(OC1CC(N(C)C(C)(C)C1)(C)C)CCCCCCCCC(=O)OC2CC(N(C)C(C)(C)C2)(C)C;0;TS;0,19;non-mutagenic;0,38;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,829;0,836;0,674;1;True;1;non-mutagenic;;0,755;0,789;1;1;0,85;non-mutagenic;0;6;"SM143; SM163; SM177; SM178; SM182; SM188";0,829;0,836;0,674;1;1;non-mutagenic;4;0,712;0,822;0,752;0,505;1;non-mutagenic;non-mutagenic;non-mutagenic
111;623-27-8;O=Cc1ccc(C=O)cc1;0;TS;;;0,46;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,865;0,917;1;0,666;True;1;mutagenic;SA11 Simple aldehyde;0;0,903;0,502;0;0,85;non-mutagenic;0;0;;0,782;0,917;0,666;0,666;1;non-mutagenic;4;0,83;0,919;0,75;0,75;1;non-mutagenic;non-mutagenic;non-mutagenic
112;15332-99-7;O(C(=C)C)[Si](OC(=C)C)(OC(=C)C)C=C;0;TS;0,03;non-mutagenic;0,47;non-mutagenic;0;non-mutagenic;non-mutagenic;;0;0,72;0,669;1;False;0,4;non-mutagenic;;0,334;0,697;1;1;0,4;non-mutagenic;0;0;;0,339;0,72;1;1;0,4;non-mutagenic;4;0,604;0,744;1;1;0,7;non-mutagenic;non-mutagenic;non-mutagenic
114;84051-90-1;O=C(N)Nc3cc(ccc3(N=Nc2cc1c(cc(cc1S(=O)(=O)O)S(=O)(=O)O)cc2S(=O)(=O)O))Nc4nc(nc(n4)Cl)Nc9ccccc9(Nc5nc(nc(n5)Cl)Nc8ccc(N=Nc7cc6c(cc(cc6S(=O)(=O)O)S(=O)(=O)O)cc7S(=O)(=O)O)c(c8)NC(=O)N);0;TS;;;;;;;mutagenic;SA29 Aromatic diazo;0;0,762;1;1;False;1;mutagenic;SA29 Aromatic diazo;0,731;0,74;1;1;0,85;mutagenic;4;2;"SM6; SM70; SM95; SM105; SM120; SM144";0,873;0,762;1;1;1;mutagenic;4;0,873;0,761;1;1;1;mutagenic;non-mutagenic;non-mutagenic
115;64225-42-9;N#CCCP(CCC#N)CCS(=O)(=O)O;0;TS;0,01;non-mutagenic;0,42;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,392;0,728;1;0,661;True;0,51;non-mutagenic;;0,235;0,718;0,481;0,481;0,4;non-mutagenic;0;4;"SM165; SM179; SM185; SM192";0,392;0,728;1;0,661;0,51;mutagenic;4;0,366;0,727;1;0,503;0,51;non-mutagenic;non-mutagenic;non-mutagenic
116;41682-91-1;O=C(NNc1ccc(cc1)C)C(C)(CO)CO;1;TS;0,96;mutagenic;0,66;mutagenic;1;mutagenic;mutagenic;SA13 Hydrazine;0,941;0,886;1;1;True;1;mutagenic;SA13 Hydrazine;0,925;0,856;1;1;1;mutagenic;3;1;"SM87; SM103; SM104; SM186";0,941;0,886;1;1;1;mutagenic;4;0,861;0,847;1;0,766;1;mutagenic;mutagenic;non-mutagenic
117;70124-98-0;O=C(O)C(c1ccc(O)cc1)C(C)C;0;TS;-0,08;non-mutagenic;0,19;non-mutagenic;0,67;mutagenic;non-mutagenic;;0,77;0,884;0,67;0,67;True;1;non-mutagenic;;0,917;0,841;1;1;1;non-mutagenic;0;1;SM195;0,77;0,884;0,67;0,67;1;non-mutagenic;4;0,874;0,882;1;0,751;1;non-mutagenic;non-mutagenic;non-mutagenic
118;76444-94-5;O=C2NN(c1ccc(cc1)C)CC2(C)CO;0;TS;0,28;non-mutagenic;0,25;non-mutagenic;;;non-mutagenic;;0,7;0,856;1;0,328;True;1;non-mutagenic;;0;0,851;1;0;1;mutagenic;3;0;"SM87; SM103; SM104";0,758;0,856;0,672;0,672;1;mutagenic;4;0,775;0,844;1;0,506;1;non-mutagenic;mutagenic;non-mutagenic
121;19201-36-6;O=C(O)C=CC(=O)OCCOC(=O)C=C;0;TS;0,12;non-mutagenic;0,18;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,931;0,867;1;1;True;1;non-mutagenic;;0,737;0,741;1;0,538;1;non-mutagenic;0;0;;0,931;0,867;1;1;1;non-mutagenic;4;0,919;0,844;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
123;41406-00-2;O(c1cccc(N)c1)C(C)C;0;TS;0,89;mutagenic;0,73;mutagenic;0,67;mutagenic;mutagenic;;0,789;0,938;0,664;0,664;True;1;mutagenic;SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions);0,952;0,905;1;1;1;non-mutagenic;0;0;;0,557;0,938;0,326;0,336;1;mutagenic;4;0,843;0,947;0,751;0,751;1;mutagenic;mutagenic;mutagenic
124;75268-65-4;O=C(N)C=4C(=O)N(C(O)=C(N=Nc1cc(ccc1S(=O)(=O)O)Nc2nc(F)nc(n2)Nc3cc(ccc3Cl)S(=O)(=O)O)C=4C)CC;0;TS;0,15;non-mutagenic;0,3;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,4;0,752;0,671;1;True;0,51;mutagenic;SA10 alfa, beta unsaturated carbonyls;0,288;0,744;1;0,486;0,4;mutagenic;3;3;"SM95; SM98; SM100; SM120; SM168; SM205";0;0,752;0;0;0,51;mutagenic;4;0,476;0,729;0,748;1;0,6;mutagenic;non-mutagenic;non-mutagenic
125;636-09-9;O=C(OCC)c1ccc(cc1)C(=O)OCC;0;TS;0,3;non-mutagenic;0,25;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,957;0,916;1;1;True;1;non-mutagenic;;0,975;0,95;1;1;1;non-mutagenic;0;2;"SM146; SM170";0,957;0,916;1;1;1;non-mutagenic;4;0,962;0,926;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
126;79044-52-3;O=C(OCC)OCCN(c2ccc(N=Nc1ncc([N+](=O)[O-])s1)c(c2)Cl)CCOC(=O)OCC;1;TS;;;1,25;mutagenic;0;non-mutagenic;mutagenic;"SA27 Nitro aromatic; SA29 Aromatic diazo";0,875;0,766;1;1;True;1;mutagenic;"SA27 Nitro aromatic; SA29 Aromatic diazo";0,604;0,713;1;0,501;0,85;mutagenic;1;0;SM105;0,875;0,766;1;1;1;mutagenic;4;0,897;0,804;1;1;1;mutagenic;mutagenic;mutagenic
127;67006-39-7;O=C(OCCOc1c(cc(cc1Br)C(c2cc(c(OCCOC(=O)C(=C)C)c(c2)Br)Br)(C)C)Br)C(=C)C;0;TS;0,21;non-mutagenic;-0,1;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,897;0,805;1;1;True;1;non-mutagenic;;0,595;0,723;1;1;0,7;non-mutagenic;0;2;"SM151; SM187";0,897;0,805;1;1;1;non-mutagenic;4;0,758;0,8;0,514;1;1;non-mutagenic;non-mutagenic;non-mutagenic
129;79044-55-6;O=C(OCC)c3nn(c(O)c3(N=Nc1ccc(cc1)C(=O)OCC2OCCC2))c4ccccc4;0;TS;0,59;mutagenic;0,18;non-mutagenic;0,67;mutagenic;mutagenic;SA29 Aromatic diazo;0;0,761;1;0;True;0,85;mutagenic;SA29 Aromatic diazo;0,208;0,748;0,501;0,501;0,34;mutagenic;2;2;"SM96; SM104; SM146; SM170";0;0,761;0,669;0;0,85;non-mutagenic;4;0,694;0,769;1;0,75;0,85;mutagenic;non-mutagenic;non-mutagenic
130;56597-20-7;O1CC(C)(C)COP1NC(C)(C)C;1;TS;0,19;non-mutagenic;0,72;mutagenic;0;non-mutagenic;mutagenic;;0;0,768;1;0;True;0,6;non-mutagenic;;0;0,746;1;0;0,51;non-mutagenic;0;1;SM186;0,526;0,768;1;1;0,6;non-mutagenic;4;0,527;0,77;1;1;0,6;non-mutagenic;mutagenic;non-mutagenic
131;52093-21-7;OC1C(OCC(O)(C)C1(NC))OC3C(O)C(OC2OC(CNC)CCC2(N))C(N)CC3(N);0;TS;0,14;non-mutagenic;-0,23;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,828;0,843;1;0,662;True;1;non-mutagenic;;0,891;0,795;1;1;1;non-mutagenic;0;2;"SM182; SM202";0,747;0,843;0,662;0,662;1;mutagenic;4;0,537;0,812;0,243;0,52;1;non-mutagenic;non-mutagenic;non-mutagenic
132;16648-51-4;O=C(OCC)Nc1cccc(NC(=O)OCC)c1C;0;TS;0,64;mutagenic;0,86;mutagenic;1;mutagenic;mutagenic;;0,626;0,836;0,332;0,664;True;1;non-mutagenic;;0;0,803;1;0;1;mutagenic;4;0;"SM79; SM94; SM95; SM98";0,745;0,836;0,664;0,664;1;non-mutagenic;4;0,646;0,836;0,492;0,508;1;non-mutagenic;mutagenic;
135;2478-67-3;O=C1c3ccccc3(C(=O)c2c(N)c(cc(O)c12)Cl);0;TS;1,04;mutagenic;;;1;mutagenic;mutagenic;SA12 Quinones;0,957;0,916;1;1;True;1;mutagenic;"SA12 Quinones; SA66 Anthrones";0,942;0,886;1;1;1;mutagenic;2;1;"SM32; SM59; SM193";0,957;0,916;1;1;1;mutagenic;4;0,959;0,92;1;1;1;mutagenic;mutagenic;mutagenic
136;68401-81-0;O=C(O)C3=CCSC2N3(C(=O)C2(NC(=O)C(=NOC)c1nc(N)sc1));0;TS;-0,45;non-mutagenic;0,05;non-mutagenic;0,33;non-mutagenic;mutagenic;;0;0,814;1;0;True;1;mutagenic;SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions);0;0,76;1;0;0,51;non-mutagenic;0;2;"SM176; SM198";0,902;0,814;1;1;1;non-mutagenic;4;0,775;0,807;0,745;0,745;1;mutagenic;non-mutagenic;non-mutagenic
137;68403-70-3;O=C(O)C2N1C(=O)C(N)C1SCC2(O);0;TS;-0,14;non-mutagenic;-0,37;non-mutagenic;;;non-mutagenic;;0,738;0,807;0,675;0,675;True;1;non-mutagenic;;0,74;0,759;1;1;0,85;non-mutagenic;0;3;"SM153; SM156; SM176";0,738;0,807;0,675;0,675;1;non-mutagenic;4;0,582;0,794;0,242;0,751;1;non-mutagenic;non-mutagenic;non-mutagenic
138;36996-01-7;O=C(O)C2C(=C)CSC1N2(C(=O)C1(N));0;TS;-0,06;non-mutagenic;-0,02;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,732;0,8;0,671;0,671;True;1;non-mutagenic;;0,74;0,757;1;1;0,85;non-mutagenic;0;3;"SM153; SM156; SM176";0,732;0,8;0,671;0,671;1;non-mutagenic;4;0,582;0,792;0,244;0,75;1;non-mutagenic;non-mutagenic;non-mutagenic
139;57808-66-9;O=C2Nc1ccccc1N2CCCN5CCC(N4C(=O)Nc3cc(ccc34)Cl)CC5;0;TS;0,46;non-mutagenic;0,16;non-mutagenic;0,67;mutagenic;non-mutagenic;;0,681;0,799;1;0,336;True;1;non-mutagenic;;0,731;0,751;0,505;1;1;mutagenic;1;3;"SM70; SM125; SM144; SM161";0,728;0,799;0,664;0,664;1;mutagenic;4;0,833;0,802;1;0,749;1;non-mutagenic;mutagenic;non-mutagenic
140;75198-87-7;O=S(=O)(O)c4ccccc4(N=Nc1c(O)c2c(ccc(c2(cc1S(=O)(=O)O))S(=O)(=O)O)Nc3nc(F)nc(c3Cl)C);0;TS;0,27;non-mutagenic;0,42;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,45;0,843;0,674;0,662;True;0,6;non-mutagenic;;0,365;0,832;1;1;0,4;non-mutagenic;0;1;SM168;0,379;0,843;0,338;0,662;0,6;non-mutagenic;4;0,453;0,799;1;0,508;0,6;non-mutagenic;non-mutagenic;non-mutagenic
141;84260-79-7;O=S(=O)(O)c3cc2cc(c(N=Nc1ccccc1S(=O)(=O)O)c(O)c2c(c3)Nc4nc(F)nc(c4Cl)C)S(=O)(=O)O;0;TS;0,25;non-mutagenic;0,39;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,448;0,838;0,673;0,655;True;0,6;non-mutagenic;;0,363;0,823;1;1;0,4;non-mutagenic;0;1;SM205;0,379;0,838;0,345;0,655;0,6;non-mutagenic;4;0,454;0,802;1;0,51;0,6;non-mutagenic;non-mutagenic;non-mutagenic
142;75098-82-7;O=C(O)C2=CCSC1N2(C(=O)C1(NC(=O)C(=NOC)C(=O)CCl));0;TS;-0,23;non-mutagenic;0,46;non-mutagenic;0,33;non-mutagenic;mutagenic;SA8 Aliphatic halogens;0,674;0,78;1;0,339;True;1;mutagenic;SA8 Aliphatic halogens;0;0,754;1;0;0,85;mutagenic;1;3;"SM106; SM154; SM176; SM198";0,674;0,78;1;0,339;1;mutagenic;4;0,687;0,774;0,495;0,751;1;mutagenic;mutagenic;non-mutagenic
143;51346-22-6;O=C(O)c2ccccc2(C(=O)Cc1ccccc1);0;TS;0,43;non-mutagenic;0,18;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,712;0,869;0,341;1;True;1;non-mutagenic;;0,792;0,869;1;0,522;1;non-mutagenic;0;1;SM118;0,844;0,869;0,67;1;1;non-mutagenic;4;0,873;0,877;0,756;1;1;non-mutagenic;non-mutagenic;non-mutagenic
